Year,Location,Area,Rainfall,Temperature,Soil type,Irrigation,yeilds,Humidity,Crops,price,Season
2007,Gulbarga,15,236,27,Sandy loam,Spray,187,55,Coconut,44235,Rabi
2008,Gulbarga,8,2903.1,27,Sandy loam,Spray,121,56,Coconut,203317,Rabi
2009,Gulbarga,29,2903.1,27,Sandy loam,Spray,103,54,Coconut,2134,Rabi
2010,Gulbarga,1,2903.1,27,Sandy loam,Spray,71,58,Coconut,45186,Rabi
2011,Gulbarga,13736,2996.6,27.2,Sandy loam,Spray,3961,58,Coconut,238542,Rabi
2012,Gulbarga,14003,2996.6,27.2,Sandy loam,Spray,4247,59,Coconut,1516,Rabi
2013,Gulbarga,14179,2996.6,27.2,Sandy loam,Spray,3290,50,Coconut,57259,Rabi
2014,Gulbarga,14319,3522.8,27,Sandy loam,Spray,3138,54,Coconut,234779,Rabi
2015,Gulbarga,14464,3522.8,27,Sandy loam,Spray,3423,53,Coconut,1493,Rabi
2016,Gulbarga,14876,3522.8,27,Sandy loam,Spray,3899,52,Coconut,64409,Rabi
2017,Gulbarga,14976,2903.1,27,Sandy loam,Spray,4015,51,Coconut,249978,Rabi
2018,Gulbarga,15009,2903.1,27,Sandy loam,Spray,4279,57,Coconut,637,Rabi
2004,Gulbarga,15114,2903.1,27,Sandy loam,Spray,4167,57,Coconut,43311,Rabi
2005,Gulbarga,16224,2996.6,27.2,Sandy loam,Spray,4479,60,Coconut,24848,Rabi
2006,Gulbarga,17095,2996.6,27.2,Sandy loam,Spray,3699,57,Coconut,761,Rabi
2007,Gulbarga,17512,2996.6,27.2,Sandy loam,Spray,4904,57,Coconut,45608,Rabi
2008,Gulbarga,17587,3522.8,27.1,Clay loam,Spray,2821,54,Coconut,234581,Rabi
2009,Gulbarga,17771,3522.8,27.1,Red ,Spray,3472,54.5,Coconut,646,Rabi
2010,Gulbarga,17825,3522.8,27.1,Red ,Spray,3647,56.6,Coconut,43562,Rabi
2011,Gulbarga,3147,3729.8,26.8,Red ,Spray,393,55.5,Coconut,200000,Rabi
2012,Gulbarga,2578,3729.8,26.8,Red ,Spray,167,58.5,Coconut,4847,Rabi
2013,Gulbarga,1591,3729.8,26.8,Red ,Spray,71,59.5,Coconut,51239,Rabi
2014,Gulbarga,1298,2746.2,37,Red ,Spray,52,55,Coconut,216396,Rabi
2015,Gulbarga,4,2746.2,37,Red ,Spray,12,53,Coconut,2644,Rabi
2016,Gulbarga,1122,2746.2,37,Red ,Spray,51,53.5,Coconut,44235,Rabi
2017,Gulbarga,917,3360,38,Red ,Spray,61,52.5,Coconut,203317,Rabi
2018,Gulbarga,819,3360,38,Red ,Spray,67,56,Coconut,2134,Rabi
2004,Gulbarga,619,3360,38,Red ,Spray,62,57,Coconut,45186,Rabi
2005,Gulbarga,391,3605.4,39,Red ,Spray,32,57.5,Coconut,238542,Rabi
2006,Gulbarga,211,3605.4,39,Red ,Spray,22,57,Coconut,1516,Rabi
2007,Gulbarga,153,3605.4,39,Red ,Spray,25,55,Coconut,200000,Rabi
2008,Gulbarga,111,3512.4,40,Red ,Spray,4,56,Coconut,4847,Rabi
2009,Madikeri,76,3512.4,40,Red ,Spray,9,54,Coconut,51239,Rabi
2010,Madikeri,53,3512.4,40,Red ,Spray,12,58,Coconut,216396,Rabi
2011,Madikeri,2688,3296,41,Red ,Spray,2089,58,Coconut,2644,Rabi
2012,Madikeri,2311,3296,41,Red ,Spray,2810,59,Coconut,44235,Rabi
2013,Madikeri,2188,3296,41,Red ,Spray,841,50,Coconut,203317,Rabi
2014,Madikeri,1998,3550,42,Red ,Spray,3550,54,Coconut,2134,Rabi
2015,Madikeri,2006,3550,42,Red ,Drip,109,53,Cocoa,45186,Rabi
2016,Madikeri,2034,3550,42,Red ,Drip,3368,52,Cocoa,238542,Rabi
2017,Madikeri,2035,3654,43,Red ,Drip,3671,51,Cocoa,1516,Rabi
2018,Madikeri,2074,3654,43,Red ,Drip,2404,57,Cocoa,57259,Rabi
2004,Madikeri,2127,3654,27,Red ,Drip,2805,57,Cocoa,234779,Rabi
2005,Madikeri,2090,233,27,Red ,Drip,2331,60,Cocoa,1493,Rabi
2006,Madikeri,2059,233,27,Red ,Drip,2088,57,Coffee,64409,Rabi
2007,Madikeri,2050,233,27,Red ,Drip,2628,57,Coffee,249978,Rabi
2008,Madikeri,1865,234,27,Red ,Drip,1939,54,Coffee,637,Rabi
2009,Madikeri,1841,234,27,Red ,Drip,1871,54.5,Coffee,43311,Rabi
2010,Madikeri,1799,234,27.2,Red ,Drip,1868,56.6,Coffee,24848,Rabi
2011,Madikeri,1468,3105,27.2,Red ,Drip,127919,55.5,Coffee,761,Rabi
2012,Madikeri,568,3105,27.2,Black,Drip,75340,58.5,Coffee,45608,Rabi
2013,Madikeri,407,3105,27,Black,Drip,29170,59.5,Coffee,234581,Rabi
2014,Madikeri,177,236,27,Black,Drip,1901,55,Coffee,646,Rabi
2015,Madikeri,51,236,27,Black,Drip,972,53,Coffee,43562,Rabi
2016,Madikeri,173,2903.1,27,Black,Drip,874,53.5,Coffee,200000,Rabi
2017,Madikeri,201,2903.1,27,Black,Drip,592,52.5,Coffee,4847,Rabi
2018,Madikeri,206,2903.1,27,Black,Drip,864,56,Coffee,51239,Rabi
2004,Madikeri,243,2996.6,27.2,Black,Drip,5373,57,Coffee,216396,Rabi
2005,Madikeri,123,2996.6,27.2,Black,Drip,6589,57.5,Coffee,2644,Rabi
2006,Madikeri,82,2996.6,27.2,Black,Drip,5107,57,Cardamum,44235,Rabi
2007,Hassan,74,3522.8,27.1,Black,Drip,5518,55,Cardamum,203317,Rabi
2008,Hassan,18,3522.8,27.1,Black,Drip,4912,56,Cardamum,2134,Rabi
2009,Hassan,37,3522.8,27.1,Black,Drip,3830,54,Cardamum,45186,Rabi
2010,Hassan,35,2903.1,26.8,Black,Drip,4,58,Cardamum,238542,Rabi
2011,Hassan,5974,2903.1,26.8,Black,Drip,9,58,Cardamum,1516,Rabi
2012,Hassan,6631,2903.1,26.8,Black,Drip,12,59,Cardamum,57259,Rabi
2013,Hassan,6705,2996.6,37,Black,Drip,2089,50,Cardamum,234779,Rabi
2014,Hassan,5876,2996.6,37,Black,Drip,2810,54,Cardamum,1493,Rabi
2015,Hassan,326,2996.6,37,Black,Drip,841,53,Cardamum,64409,Rabi
2016,Hassan,6470,3522.8,38,Black,Drip,3550,52,Cardamum,249978,Rabi
2017,Hassan,6709,3522.8,38,Black,Drip,109,51,Cardamum,637,Rabi
2018,Hassan,6186,3522.8,38,Black,Drip,3368,57,Cardamum,43311,Rabi
2004,Hassan,6503,3729.8,39,Black,Drip,3671,57,Cardamum,24848,Rabi
2005,Hassan,5220,3729.8,39,Black,Drip,2404,60,Cardamum,761,Rabi
2006,Hassan,4677,3729.8,39,Black,Drip,2805,57,Pepper,45608,Rabi
2007,Hassan,4803,2746.2,40,Black,Drip,2331,57,Pepper,234581,Rabi
2008,Hassan,3739,2746.2,40,Black,Drip,2088,54,Pepper,646,Rabi
2009,Hassan,3529,2746.2,27,Black,Drip,2628,54.5,Pepper,43562,Rabi
2010,Hassan,3649,3360,27,Black,Drip,1939,56.6,Pepper,200000,Rabi
2011,Hassan,1374,3360,27,Black,Drip,1871,55.5,Pepper,4847,Rabi
2012,Hassan,1279,3360,27,Black,Drip,1868,58.5,Pepper,51239,Rabi
2013,Hassan,13283,3605.4,27,Gravelly sand,Drip,127919,59.5,Pepper,216396,Rabi
2014,Hassan,52119,3605.4,27,Gravelly sand,Basin,75340,55,Pepper,2644,Rabi
2015,Hassan,725,2903.1,27.2,Gravelly sand,Basin,29170,53,Pepper,44235,Rabi
2016,Hassan,12885,2903.1,27.2,Gravelly sand,Basin,1901,53.5,Pepper,203317,Rabi
2017,Hassan,51179,2903.1,27.2,Gravelly sand,Basin,972,52.5,Pepper,2134,Rabi
2018,Hassan,468,2996.6,27,Gravelly sand,Basin,874,56,Pepper,45186,Rabi
2019,Hassan,11841,2996.6,27,Gravelly sand,Basin,592,57,Pepper,238542,Rabi
2004,Hassan,50975,2996.6,27,Gravelly sand,Basin,864,57.5,Pepper,1516,Rabi
2005,Hassan,206,3522.8,27,Gravelly sand,Basin,5373,57,Arecanut,200000,Rabi
2006,Hassan,10922,3522.8,27,Gravelly sand,Basin,6589,55,Arecanut,4847,Rabi
2007,Hassan,51390,3522.8,27,Gravelly sand,Basin,5107,56,Arecanut,51239,Rabi
2008,Hassan,177,2746.2,27.2,Gravelly sand,Basin,5518,54,Arecanut,216396,Rabi
2009,Hassan,10723,2746.2,27.2,Gravelly sand,Basin,4912,58,Arecanut,2644,Rabi
2010,Hassan,51709,3360,27.2,Gravelly sand,Basin,3830,58,Arecanut,44235,Rabi
2011,Hassan,146,3360,27.1,Gravelly sand,Basin,4,59,Arecanut,203317,Rabi
2012,Hassan,10910,3360,27.1,Gravelly sand,Basin,9,50,Arecanut,2134,Rabi
2013,Hassan,51355,3605.4,27.1,Gravelly sand,Basin,12,54,Arecanut,45186,Rabi
2014,Hassan,160,3605.4,26.8,Gravelly sand,Basin,2089,53,Arecanut,238542,Rabi
2015,Hassan,10912,3605.4,26.8,Gravelly sand,Basin,2810,52,Arecanut,1516,Rabi
2016,Hassan,51353,3512.4,26.8,Gravelly sand,Basin,841,51,Arecanut,57259,Rabi
2017,Hassan,1279,3512.4,37,Gravelly sand,Basin,3550,57,Arecanut,234779,Rabi
2018,Hassan,13283,3512.4,37,Gravelly sand,Basin,109,57,Arecanut,1493,Rabi
2012,Hassan,52119,3296,37,Gravelly sand,Basin,3368,60,Arecanut,64409,Rabi
2013,Hassan,725,3296,38,Gravelly sand,Basin,3671,57,Ginger,249978,Rabi
2014,Hassan,12885,3296,38,Gravelly sand,Basin,2404,57,Ginger,637,Rabi
2015,Hassan,51179,3550,38,Gravelly sand,Basin,2805,54,Ginger,43311,Rabi
2016,Hassan,468,3550,39,Gravelly sand,Basin,2331,54.5,Ginger,24848,Rabi
2017,Hassan,11841,3550,39,Gravelly sand,Basin,2088,56.6,Ginger,761,Rabi
2018,Hassan,50975,3654,39,Gravelly sand,Basin,2628,55.5,Ginger,45608,Rabi
2019,Hassan,206,3654,40,Gravelly sand,Basin,1939,58.5,Ginger,234581,Rabi
2004,Hassan,10922,3654,40,Gravelly sand,Basin,1871,59.5,Ginger,646,Rabi
2005,Hassan,51390,233,40,Gravelly sand,Basin,1868,55,Ginger,43562,Rabi
2006,Hassan,177,233,41,Gravelly sand,Basin,127919,53,Ginger,200000,Rabi
2007,Hassan,10723,233,41,Gravelly sand,Basin,75340,53.5,Ginger,4847,Rabi
2008,Hassan,51709,234,41,Gravelly sand,Basin,29170,52.5,Ginger,51239,Rabi
2009,Hassan,146,234,42,Gravelly sand,Basin,1901,56,Ginger,216396,Rabi
2010,Hassan,10910,234,42,Gravelly sand,Basin,972,57,Ginger,2644,Rabi
2011,Hassan,51355,3105,42,Gravelly sand,Basin,874,57.5,Ginger,44235,Rabi
2012,Hassan,160,3105,43,Gravelly sand,Basin,592,57,Tea,203317,Rabi
2013,Hassan,10912,3105,43,Gravelly sand,Basin,864,55,Tea,2134,Rabi
2014,Hassan,51353,236,27,Loam,Basin,5373,56,Tea,45186,Rabi
2015,Hassan,1279,236,27,Loam,Basin,6589,54,Tea,238542,Rabi
2016,Hassan,13283,2903.1,27,Loam,Basin,5107,58,Tea,1516,Rabi
2017,Hassan,52119,2903.1,27,Loam,Basin,5518,58,Tea,57259,Rabi
2018,Hassan,725,2903.1,27,Loam,Spray,4912,59,Tea,234779,Rabi
2011,Hassan,12885,2996.6,27,Loam,Spray,3830,50,Tea,1493,Rabi
2012,Hassan,51179,2996.6,27.2,Loam,Spray,313547,54,Tea,64409,Rabi
2013,Hassan,468,2996.6,27.2,Loam,Spray,2783,53,Tea,249978,Rabi
2014,Hassan,11841,3522.8,27.2,Loam,Spray,1533,52,Tea,637,Rabi
2015,Hassan,50975,3522.8,27,Loam,Spray,1647,51,Tea,43311,Rabi
2016,Hassan,206,3522.8,27,Loam,Spray,975,57,Tea,24848,Rabi
2017,Hassan,10922,2903.1,27,Loam,Spray,2,57,Tea,761,Rabi
2018,Hassan,51390,2903.1,27,Loam,Spray,836,60,Tea,45608,Rabi
2004,Hassan,177,2903.1,27,Loam,Spray,806,57,Paddy,234581,Rabi
2005,Hassan,10723,2996.6,27,Loam,Spray,880,57,Paddy,646,Rabi
2006,Hassan,51709,2996.6,27.2,Loam,Spray,770,54,Paddy,43562,Rabi
2007,Hassan,1279,2996.6,27.2,Loam,Spray,395,54.5,Paddy,200000,Rabi
2008,Hassan,13283,3522.8,27.2,Loam,Spray,187,56.6,Paddy,4847,Rabi
2009,Hassan,52119,3522.8,27.1,Loam,Spray,187,55.5,Paddy,51239,Rabi
2010,Hassan,725,3522.8,27.1,Loam,Spray,121,58.5,Paddy,216396,Rabi
2011,Hassan,12885,3729.8,27.1,Loam,Spray,103,59.5,Paddy,2644,Rabi
2012,Hassan,51179,3729.8,26.8,Loam,Spray,71,55,Paddy,44235,Rabi
2013,Hassan,468,3729.8,26.8,Loam,Spray,3961,53,Paddy,203317,Rabi
2014,Hassan,11841,2746.2,26.8,Loam,Spray,4247,53.5,Paddy,2134,Rabi
2015,Hassan,50975,2746.2,37,Well drained,Spray,3290,52.5,Paddy,45186,Rabi
2016,Hassan,206,2746.2,37,Well drained,Spray,3138,56,Paddy,238542,Rabi
2017,Hassan,10922,3360,37,Well drained,Spray,3423,57,Paddy,1516,Rabi
2018,Hassan,51390,3360,38,Well drained,Spray,3899,57.5,Paddy,200000,Rabi
2004,Hassan,177,3360,38,Well drained,Spray,4015,57,Groundnut,4847,Rabi
2005,Hassan,10723,3605.4,38,Well drained,Spray,4279,55,Groundnut,51239,Rabi
2012,Hassan,51709,3605.4,39,Well drained,Spray,4167,56,Groundnut,216396,Rabi
2013,Hassan,146,3605.4,39,Well drained,Spray,4479,54,Groundnut,2644,Rabi
2014,Hassan,10910,3512.4,39,Well drained,Spray,3699,58,Groundnut,44235,Rabi
2015,Hassan,51355,3512.4,40,Well drained,Spray,4904,58,Groundnut,203317,Rabi
2016,Hassan,160,3512.4,40,Well drained,Spray,2821,59,Groundnut,2134,Rabi
2017,Hassan,10912,3296,40,Well drained,Spray,3472,50,Groundnut,45186,Rabi
2018,Hassan,51353,3296,41,Well drained,Spray,3647,54,Groundnut,238542,Rabi
2004,Hassan,142,3296,41,Well drained,Spray,393,53,Groundnut,1516,Rabi
2005,Hassan,10505,3550,41,Well drained,Spray,167,52,Groundnut,57259,Rabi
2006,Hassan,51040,3550,42,Well drained,Spray,71,51,Groundnut,234779,Rabi
2007,Hassan,154,3550,42,Medium textured clay,Spray,52,57,Groundnut,1493,Rabi
2008,Hassan,10318,3654,42,Medium textured clay,Spray,313547,57,Groundnut,64409,Rabi
2009,Hassan,48083,3654,43,Medium textured clay,Spray,2783,60,Groundnut,249978,Rabi
2010,Hassan,143,3654,27,Medium textured clay,Spray,1533,57,Blackgram,637,Rabi
2011,Hassan,9283,233,27,Medium textured clay,Spray,1647,57,Blackgram,43311,Rabi
2012,Hassan,47200,233,27,Medium textured clay,Spray,975,54,Blackgram,24848,Rabi
2013,Hassan,158,233,27,Medium textured clay,Spray,2,54.5,Blackgram,761,Rabi
2014,Hassan,8982,234,27,Medium textured clay,Spray,836,56.6,Blackgram,45608,Rabi
2015,Hassan,46990,234,27,Medium textured clay,Drip,806,55.5,Blackgram,234581,Rabi
2016,Hassan,103,234,27.2,Medium textured clay,Drip,880,58.5,Blackgram,646,Rabi
2017,Hassan,8239,3105,27.2,Medium textured clay,Drip,770,59.5,Blackgram,43562,Rabi
2018,Hassan,44563,3105,27.2,Medium textured clay,Drip,395,55,Blackgram,200000,Rabi
2019,Hassan,96,3105,27,Medium textured clay,Drip,187,53,Blackgram,4847,Rabi
2004,Hassan,6949,236,27,Medium textured clay,Drip,187,53.5,Blackgram,51239,Rabi
2013,Hassan,44663,236,27,Medium textured clay,Drip,121,52.5,Blackgram,216396,Rabi
2014,Hassan,110,2903.1,27,Medium textured clay,Drip,103,56,Blackgram,2644,Rabi
2015,Hassan,6824,2903.1,27,Medium textured clay,Drip,71,59.5,Blackgram,44235,Rabi
2016,Hassan,43013,2903.1,27,Medium textured clay,Drip,3961,55,Blackgram,203317,Rabi
2017,Hassan,95,2996.6,27.2,Medium textured clay,Drip,4247,53,Cashew,2134,Rabi
2018,Hassan,6441,2996.6,27.2,Medium textured clay,Drip,3290,53.5,Cashew,45186,Rabi
2004,Hassan,4012,2996.6,27.2,Laterite,Drip,3138,52.5,Cashew,238542,Rabi
2005,Hassan,4877,3522.8,27.1,Laterite,Drip,3423,56,Cashew,1516,Rabi
2006,Hassan,4930,3522.8,27.1,Laterite,Drip,3899,57,Cashew,57259,Rabi
2007,Hassan,4954,3522.8,27.1,Laterite,Drip,4015,57.5,Cashew,234779,Rabi
2008,Hassan,5019,2903.1,26.8,Laterite,Drip,4279,57,Cashew,1493,Rabi
2009,Hassan,5127,2903.1,26.8,Laterite,Drip,4167,55,Cashew,64409,Rabi
2010,Mangalore,5174,2903.1,26.8,Laterite,Drip,4479,56,Cashew,249978,Rabi
2011,Mangalore,5294,2996.6,37,Laterite,Drip,3699,54,Cashew,637,Rabi
2012,Mangalore,5474,2996.6,37,Laterite,Drip,4904,58,Cashew,43311,Rabi
2013,Mangalore,5864,2996.6,37,Laterite,Drip,2821,58,Cashew,24848,Rabi
2014,Mangalore,7028,3522.8,38,Laterite,Drip,3472,59,Cashew,761,Rabi
2015,Mangalore,7403,3522.8,38,Laterite,Drip,3647,50,Cashew,45608,Rabi
2016,Mangalore,7501,3522.8,38,Laterite,Drip,393,54,Cashew,234581,Rabi
2017,Mangalore,7714,3729.8,39,Laterite,Drip,167,53,Coconut,646,Rabi
2018,Mangalore,7856,3729.8,39,Laterite,Drip,71,59.5,Coconut,43562,Rabi
2013,Mangalore,32,3729.8,39,Laterite,Drip,52,55,Coconut,200000,Rabi
2014,Mangalore,1,2746.2,40,Laterite,Drip,2570,53,Coconut,4847,Rabi
2015,Mangalore,30,2746.2,40,Laterite,Drip,27170,53.5,Coconut,51239,Rabi
2016,Mangalore,6,2746.2,40,Laterite,Drip,114744,52.5,Coconut,216396,Rabi
2017,Mangalore,15,3360,41,Laterite,Drip,1402,56,Coconut,2644,Rabi
2018,Mangalore,4,3360,41,Laterite,Drip,23456,57,Coconut,44235,Rabi
2004,Mangalore,39,3360,41,Laterite,Drip,107809,57.5,Coconut,203317,Rabi
2005,Mangalore,6,3605.4,42,Laterite,Drip,1132,57,Coconut,2134,Rabi
2006,Kodagu,12,3605.4,42,Laterite,Drip,23960,55,Coconut,45186,Rabi
2007,Kodagu,3,2903.1,42,Laterite,Drip,126487,56,Coconut,238542,Rabi
2008,Kodagu,17,2903.1,43,Laterite,Drip,804,54,Coconut,1516,Rabi
2009,Kodagu,3,2903.1,43,Laterite,Drip,30362,58,Coconut,200000,Rabi
2010,Kodagu,9,2996.6,128,Laterite,Drip,124492,58,Coconut,4847,Rabi
2011,Kodagu,21,2996.6,129,Laterite,Drip,792,59,Coconut,51239,Rabi
2012,Kodagu,11,2996.6,130,Alluvial,Drip,34153,50,Ginger,216396,Rabi
2013,Kodagu,4,3522.8,131,Alluvial,Drip,2570,54,Ginger,2644,Rabi
2014,Kodagu,15,3522.8,132,Alluvial,Drip,27170,53,Ginger,44235,Rabi
2015,Kodagu,8,3522.8,133,Alluvial,Basin,114744,59.5,Ginger,203317,Rabi
2016,Kodagu,29,3729.8,134,Alluvial,Basin,1402,55,Ginger,2134,Rabi
2017,Kodagu,1,3729.8,135,Alluvial,Basin,23456,53,Ginger,45186,Rabi
2018,Kodagu,13736,3729.8,136,Alluvial,Basin,107809,53.5,Ginger,238542,Rabi
2015,Kodagu,14003,2746.2,137,Alluvial,Basin,1132,52.5,Ginger,1516,Rabi
2016,Kodagu,14179,2746.2,138,Alluvial,Basin,23960,56,Ginger,57259,Rabi
2017,Kodagu,14319,2746.2,139,Alluvial,Basin,126487,57,Ginger,234779,Rabi
2018,Kodagu,14464,3360,140,Alluvial,Basin,804,57.5,Ginger,1493,Rabi
2013,Kodagu,14876,3360,141,Alluvial,Basin,30362,57,Ginger,64409,Rabi
2014,Kodagu,14976,3360,142,Alluvial,Basin,124492,55,Ginger,249978,Rabi
2015,Kodagu,15009,3605.4,143,Alluvial,Basin,792,56,Ginger,637,Rabi
2016,Kodagu,15114,3605.4,144,Alluvial,Basin,34153,54,Ginger,43311,Rabi
2017,Kodagu,16224,3605.4,27,Alluvial,Drip,132551,57,Coconut,200000,Rabi
2018,Kodagu,17095,3512.4,27,Alluvial,Drip,338,57.5,Coconut,4847,Rabi
2004,Kodagu,17512,3512.4,27,Alluvial,Drip,22966,57,Coconut,51239,Rabi
2005,Kodagu,17587,3512.4,27,Alluvial,Drip,131763,55,Coconut,216396,Rabi
2006,Kodagu,17771,3296,27,Alluvial,Drip,404,56,Coconut,2644,Rabi
2007,Kodagu,17825,3550,27,Alluvial,Drip,24184,54,Coconut,44235,Rabi
2008,Kodagu,3147,3550,27.2,Alluvial,Drip,124387,58,Coconut,203317,Rabi
2009,Kodagu,2578,3550,27.2,Alluvial,Drip,343,58,Coconut,2134,Rabi
2010,Kodagu,1591,3654,27.2,Alluvial,Drip,23099,59,Coconut,45186,Rabi
2011,Kodagu,1298,3654,27,Alluvial,Drip,117825.84,50,Coconut,238542,Rabi
2012,Mysuru,4,3654,27,Sandy loam,Drip,336,54,Coconut,1516,Rabi
2013,Mysuru,1122,233,27,Sandy loam,Drip,22594,53,Coconut,57259,Rabi
2014,Mysuru,917,233,27,Sandy loam,Drip,116481.07,52,Coconut,234779,Rabi
2015,Mysuru,819,233,27,Sandy loam,Drip,316,51,Coconut,1493,Rabi
2016,Mysuru,619,234,27,Sandy loam,Drip,21400,57,Coconut,64409,Rabi
2017,Mysuru,391,234,27.2,Sandy loam,Drip,122102,57,Coconut,249978,Rabi
2016,Mysuru,211,234,27.2,Sandy loam,Drip,382,60,Coconut,637,Rabi
2017,Mysuru,153,3105,27.2,Sandy loam,Drip,19578,57,Coconut,43311,Rabi
2018,Mysuru,111,3105,27.1,Sandy loam,Drip,121037,57,Coconut,24848,Rabi
2013,Mysuru,76,3105,27.1,Sandy loam,Drip,231,54,Coconut,761,Rabi
2014,Mysuru,53,236,27.1,Sandy loam,Drip,18951,54.5,Coconut,45608,Rabi
2015,Mysuru,2688,236,26.8,Sandy loam,Drip,110579,56.6,Coconut,234581,Rabi
2016,Mysuru,2311,2903.1,26.8,Sandy loam,Drip,221,55.5,Coconut,646,Rabi
2017,Mysuru,2188,2903.1,26.8,Sandy loam,Drip,15362,58.5,Coconut,43562,Rabi
2018,Mysuru,1998,2903.1,37,Sandy loam,Drip,120373,59.5,Coconut,200000,Rabi
2004,Mysuru,2006,2996.6,37,Sandy loam,Drip,291,55,Coconut,4847,Rabi
2005,Mysuru,2034,2996.6,37,Sandy loam,Drip,17231,53,Coconut,51239,Rabi
2006,Mysuru,2035,2996.6,38,Sandy loam,Drip,119359,53.5,Coconut,216396,Rabi
2007,Mysuru,2074,3296,38,Sandy loam,Drip,283,52.5,Coconut,2644,Rabi
2008,Mysuru,2127,3550,38,Sandy loam,Drip,17690,56,Coconut,44235,Rabi
2009,Mysuru,2090,3550,39,Sandy loam,Drip,7157,57,Coconut,203317,Rabi
2010,Mysuru,2059,3550,39,Sandy loam,Drip,8700,57.5,Coconut,2134,Rabi
2011,Mysuru,2050,3654,39,Sandy loam,Drip,41266,57,Coconut,45186,Rabi
2012,Mysuru,1865,3654,40,Sandy loam,Drip,8838,55,Coconut,238542,Rabi
2013,Mysuru,1841,3654,40,Sandy loam,Drip,8954,56,Coconut,1516,Rabi
2014,Mysuru,1799,233,40,Sandy,Drip,42915,54,Coconut,57259,Rabi
2015,Mysuru,1468,233,41,Sandy,Drip,9230,58,Coconut,234779,Rabi
2016,Mysuru,568,233,41,Sandy,Drip,44313,58,Coconut,1493,Rabi
2017,Mysuru,407,234,41,Sandy,Drip,45820,59,Coconut,64409,Rabi
2016,Mysuru,177,234,42,Sandy,Drip,49084,50,Coconut,249978,Rabi
2017,Mysuru,51,234,42,Sandy,Drip,86311,54,Coconut,637,Rabi
2016,Mysuru,173,3105,42,Sandy,Drip,57642,53,Coconut,43311,Rabi
2017,Mysuru,201,3105,43,Sandy,Drip,58405,52,Coconut,24848,Rabi
2018,Mysuru,206,3105,43,Sandy,Drip,60751,51,Coconut,761,Rabi
2013,Mysuru,243,236,27,Sandy,Basin,109506,57,Coconut,45608,Rabi
2014,Mysuru,123,236,27,Sandy,Basin,114,57,Coconut,234581,Rabi
2015,Mysuru,82,2903.1,27,Sandy,Basin,3,60,Coconut,646,Rabi
2016,Mysuru,74,2903.1,27,Sandy,Basin,95,57,Coconut,43562,Rabi
2017,Mysuru,18,2903.1,27,Sandy,Basin,19,57,Coconut,200000,Rabi
2018,Mysuru,37,2996.6,27,Sandy,Basin,54,54,Coconut,4847,Rabi
2004,Mysuru,35,2996.6,27.2,Sandy,Basin,13,54.5,Coconut,51239,Rabi
2005,Mysuru,5974,2996.6,27.2,Sandy,Basin,123,56.6,Coconut,216396,Rabi
2006,Mysuru,6631,2903.1,27.2,Sandy,Basin,19,55.5,Coconut,2644,Rabi
2007,Mysuru,6705,2903.1,27,Sandy,Basin,32,58.5,Coconut,44235,Rabi
2008,Mysuru,5876,2903.1,27,Sandy,Basin,8,59.5,Coconut,203317,Rabi
2009,Mysuru,326,2996.6,27,Sandy,Basin,50,55,Coconut,2134,Rabi
2010,Mysuru,6470,2996.6,27,Sandy loam,Basin,10,53,Coconut,45186,Rabi
2011,Mysuru,6709,2996.6,27,Sandy loam,Basin,29,53.5,Coconut,238542,Rabi
2012,Mysuru,6186,3522.8,27,Sandy loam,Basin,44,52.5,Coconut,1516,Rabi
2013,Mysuru,6503,3522.8,27.2,Sandy loam,Basin,33,56,Coconut,57259,Rabi
2014,Mysuru,5220,3522.8,27.2,Sandy loam,Basin,14,57,Coconut,234779,Rabi
2015,Mysuru,4677,3729.8,27.2,Sandy loam,Basin,56,57.5,Coconut,1493,Rabi
2016,Mysuru,4803,3729.8,27.1,Sandy loam,Basin,26,57,Coconut,64409,Rabi
2017,Mysuru,3739,3729.8,27.1,Sandy loam,Basin,98,55,Coconut,249978,Rabi
2017,Mysuru,3529,2746.2,27.1,Sandy loam,Basin,3,56,Coconut,200000,Rabi
2016,Kasaragodu,3649,2746.2,26.8,Sandy loam,Basin,58637,54,Coconut,4847,Rabi
2017,Kasaragodu,1374,2746.2,26.8,Sandy loam,Basin,59777,58,Coconut,51239,Rabi
2018,Kasaragodu,933,3360,26.8,Sandy loam,Basin,60528,58,Coconut,216396,Rabi
2013,Kasaragodu,345,3360,37,Sandy loam,Basin,61126,59,Coconut,2644,Rabi
2014,Kasaragodu,29,3360,37,Sandy loam,Basin,623687,50,Coconut,44235,Rabi
2015,Kasaragodu,11,3605.4,37,Sandy loam,Basin,63504,54,Coconut,203317,Rabi
2016,Kasaragodu,10,3605.4,38,Sandy loam,Basin,63931,53,Coconut,2134,Rabi
2017,Kasaragodu,7,3605.4,38,Sandy loam,Basin,73730,52,Coconut,45186,Rabi
2018,Kasaragodu,10,3512.4,38,Sandy loam,Basin,118416,51,Coconut,238542,Rabi
2004,Kasaragodu,56,3512.4,39,Sandy loam,Basin,130132,57,Coconut,1516,Rabi
2005,Kasaragodu,68,3512.4,39,Sandy loam,Basin,154889,57,Coconut,57259,Rabi
2006,Kasaragodu,56,3296,39,Sandy loam,Basin,171739,60,Coconut,234779,Rabi
2007,Kasaragodu,66,3296,40,Sandy loam,Basin,172475,57,Coconut,1493,Rabi
